Supplementary Data 1. 3'aTWAS genes of 11 brain disorders.,,,,,,,,,,
Disease,PANEL,Transcript ID,Gene symbol,3'aTWAS.Z,3'aTWAS.P,COLOC.PP0,COLOC.PP1,COLOC.PP2,COLOC.PP3,COLOC.PP4
PTSD,Brain_Cerebellar_Hemisphere,ALL.NM_001122772@AGAP2@chr12@-,AGAP2,-4.79795,1.60E-06,0.132,0.055,0.309,0.129,0.374
PTSD,Brain_Cerebellar_Hemisphere,ALL.NM_014770@AGAP2@chr12@-,AGAP2,-4.12624,3.69E-05,0.125,0.07,0.292,0.164,0.349
PTSD,Brain_Cerebellar_Hemisphere,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.256,3.95E-10,0,0,0,0.015,0.985
PTSD,Brain_Cerebellar_Hemisphere,ALL.NR_027782@PLEKHM1_2@chr17@-,PLEKHM1,-6.697,2.13E-11,0,0,0.034,0.036,0.93
PTSD,Brain_Cerebellar_Hemisphere,ALL.NM_001330244@ARL17A_1@chr17@+,ARL17A,6.876,6.16E-12,0,0,0,0.011,0.989
PTSD,Brain_Cerebellum,ALL.NM_007024@TMEM115@chr3@-,TMEM115,-4.041,5.32E-05,0.002,0.001,0.248,0.082,0.667
PTSD,Brain_Cerebellum,ALL.NM_144723@ZMAT2@chr5@+,ZMAT2,-4.4367,9.14E-06,0.037,0.02,0.307,0.165,0.47
PTSD,Brain_Cerebellum,ALL.NM_144664@FAM76B@chr11@-,FAM76B,4.495,6.96E-06,0.075,0.024,0.055,0.017,0.83
PTSD,Brain_Cerebellum,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.2425,4.31E-10,0,0,0,0.01,0.99
PTSD,Brain_Cerebellum,ALL.NM_001330244@ARL17A_1@chr17@+,ARL17A,6.831,8.43E-12,0,0,0,0.015,0.985
PTSD,Brain_Cerebellum,ALL.NM_001321021@UBA52@chr19@+,UBA52,-4.0482,5.16E-05,0,0.017,0,0.979,0.005
PTSD,Brain_Cerebellum,ALL.NM_001033930@UBA52@chr19@+,UBA52,-4.1081,3.99E-05,0,0.017,0,0.979,0.005
PTSD,Brain_Cortex,ALL.NM_006569@CGREF1@chr2@-,CGREF1,4.96914,6.72E-07,0.006,0.009,0.026,0.037,0.923
PTSD,Brain_Cortex,ALL.NM_144723@ZMAT2@chr5@+,ZMAT2,-5.256,1.47E-07,0.014,0.001,0.112,0.005,0.868
PTSD,Brain_Cortex,ALL.NR_034172@KANSL1-AS1_2@chr17@+,KANSL1-AS1,4.4937,7.00E-06,0,0,0.092,0.011,0.896
PTSD,Brain_Cortex,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.346,2.21E-10,0,0,0,0.008,0.992
PTSD,Brain_Cortex,ALL.NM_001492@GDF1@chr19@-,GDF1,4.349,1.37E-05,0.015,0.001,0.876,0.059,0.049
PTSD,Brain_Frontal_Cortex_BA9,ALL.NM_006569@CGREF1@chr2@-,CGREF1,4.84,1.30E-06,0.062,0.004,0.277,0.018,0.638
PTSD,Brain_Frontal_Cortex_BA9,ALL.NR_034172@KANSL1-AS1_2@chr17@+,KANSL1-AS1,6.3078,2.83E-10,0,0,0.494,0.008,0.498
PTSD,Brain_Frontal_Cortex_BA9,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.1562,7.45E-10,0,0,0,0.012,0.988
PTSD,Brain_Hippocampus,ALL.NM_001346546@CRAT@chr9@-,CRAT,-4.072,4.67E-05,0.814,0.132,0.021,0.003,0.03
PTSD,Brain_Hippocampus,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.1656,7.02E-10,0,0,0,0.01,0.99
PTSD,Brain_Hypothalamus,ALL.NR_026680@LINC02210_2@chr17@+,LINC02210,-4.9724,6.61E-07,0,0,0.704,0.021,0.276
PTSD,Brain_Hypothalamus,ALL.NM_001321021@UBA52@chr19@+,UBA52,-4.3407,1.42E-05,0.008,0.005,0.493,0.324,0.169
PTSD,Brain_Hypothalamus,ALL.NM_001033930@UBA52@chr19@+,UBA52,-4.4602,8.19E-06,0.007,0.006,0.431,0.343,0.213
PTSD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_013334@GMPPB@chr3@-,GMPPB,5.462,4.71E-08,0.002,0,0.553,0.033,0.412
PTSD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001122772@AGAP2@chr12@-,AGAP2,-4.784,1.72E-06,0.182,0.024,0.425,0.056,0.312
PTSD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NR_036442@LMF1@chr16@-,LMF1,4.341,1.42E-05,0.014,0.406,0.001,0.02,0.56
PTSD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.4895,8.61E-11,0,0,0,0.011,0.989
PTSD,Brain_Putamen_basal_ganglia,ALL.NM_001122772@AGAP2@chr12@-,AGAP2,-4.099,4.14E-05,0.036,0.029,0.085,0.066,0.784
PTSD,Brain_Putamen_basal_ganglia,ALL.NR_034172@KANSL1-AS1_2@chr17@+,KANSL1-AS1,6.876,6.16E-12,0,0,0.133,0.009,0.858
PTSD,Brain_Putamen_basal_ganglia,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.447,1.14E-10,0,0,0,0.011,0.989
PTSD,Brain_Spinal_cord_cervical_c-1,ALL.NM_144723@ZMAT2@chr5@+,ZMAT2,-4.3713,1.24E-05,0.039,0.013,0.321,0.103,0.524
PTSD,Brain_Spinal_cord_cervical_c-1,ALL.NM_144664@FAM76B@chr11@-,FAM76B,4.381,1.18E-05,0.451,0.022,0.328,0.016,0.184
PTSD,Brain_Spinal_cord_cervical_c-1,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,6.1452,7.98E-10,0,0,0.001,0.014,0.984
PTSD,Brain_Spinal_cord_cervical_c-1,ALL.NR_026680@LINC02210_2@chr17@+,LINC02210,-6.489,8.64E-11,0,0,0.002,0.013,0.985
PTSD,PsychENCODE_DLPFC,ALL.NM_138729@ST7L@1@-,ST7L,-4.289,1.79E-05,0.176,0.045,0.084,0.021,0.674
PTSD,PsychENCODE_DLPFC,ALL.NM_001256736@SSBP2@5@-,SSBP2,-4.427,9.56E-06,0,0.035,0,0.001,0.964
PTSD,PsychENCODE_DLPFC,ALL.NM_001085465@CTNND1@11@+,CTNND1,4.62,3.84E-06,0,0.015,0,0.01,0.975
PTSD,PsychENCODE_DLPFC,ALL.NR_037646@TMX2-CTNND1@11@+,TMX2-CTNND1,4.62,3.84E-06,0.018,0.014,0.014,0.01,0.943
PTSD,PsychENCODE_DLPFC,ALL.NM_001363805@ARL17B@17@-,ARL17B,-6.348,2.18E-10,0,0,0.008,0.008,0.984
PTSD,PsychENCODE_DLPFC,ALL.NM_001113738@ARL17A_2@17@-,ARL17A,6.7272,1.73E-11,0,0,0,0.011,0.989
PTSD,PsychENCODE_DLPFC,ALL.NM_001330244@ARL17A_2@17@-,ARL17A,-6.348,2.18E-10,0,0,0.009,0.008,0.983
PTSD,PsychENCODE_DLPFC,ALL.NR_026680@LINC02210_2@17@+,LINC02210,-4.5226,6.11E-06,0.281,0.016,0.016,0,0.686
PTSD,PsychENCODE_DLPFC,ALL.NM_198207@CERS1@19@-,CERS1,-4.2973,1.73E-05,0,0.012,0.003,0.981,0.004
PTSD,PsychENCODE_DLPFC,ALL.NM_001290265@CERS1@19@-,CERS1,-4.2978,1.72E-05,0,0.012,0.004,0.98,0.004
PTSD,ROSMAP_DLPFC,ALL.NM_006488@KHK@2@+,KHK,4.77,1.84E-06,0,0.007,0.001,0.029,0.962
PTSD,ROSMAP_DLPFC,ALL.NM_016156@MTMR2@11@-,MTMR2,4.4538,8.44E-06,0.002,0.033,0.001,0.019,0.944
PTSD,ROSMAP_DLPFC,ALL.NM_001377267@MAPT_1@17@+,MAPT,-7.2922,3.05E-13,0,0,0,0.012,0.988
PTSD,ROSMAP_DLPFC,ALL.NM_001113738@ARL17A_2@17@-,ARL17A,-4.8726,1.10E-06,0,0,0.254,0.575,0.171
PTSD,ROSMAP_DLPFC,ALL.NM_001203251@MAPT_1@17@+,MAPT,-6.9193,4.54E-12,0,0,0,0.012,0.988
PTSD,ROSMAP_DLPFC,ALL.NM_001288811@ARL17A_2@17@-,ARL17A,6.346,2.21E-10,0,0,0,0.008,0.992
PTSD,ROSMAP_DLPFC,ALL.NM_001256299@LINC02210-CRHR1_2@17@+,LINC02210-CRHR1,-6.876,6.16E-12,0,0,0.531,0.008,0.462
AD,Brain_Amygdala,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,4.3831,1.17E-05,0,0,0.001,0.942,0.058
AD,Brain_Amygdala,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,3.994,6.50E-05,0,0,0.001,0.999,0
AD,Brain_Amygdala,ALL.NM_000483@APOC2@chr19@+,APOC2,9.01312,2.00E-19,0,0,0,1,0
AD,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,4.7568,1.97E-06,0,0,0.005,0.874,0.122
AD,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,4.5263,6.00E-06,0,0,0,0.582,0.418
AD,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_001317231@MTCH2_1@chr11@-,MTCH2,4.767,1.87E-06,0.001,0.002,0.254,0.472,0.272
AD,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,4.739,2.15E-06,0.001,0.002,0.269,0.469,0.259
AD,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,-3.952,7.74E-05,0.001,0.379,0,0.016,0.605
AD,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_000483@APOC2@chr19@+,APOC2,11.213,3.52E-29,0,0,0,1,0
AD,Brain_Caudate_basal_ganglia,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,4.71067,2.47E-06,0,0,0,1,0
AD,Brain_Caudate_basal_ganglia,ALL.NM_006076@AGFG2@chr7@+,AGFG2,-5.4208,5.93E-08,0,0,0.646,0.277,0.077
AD,Brain_Caudate_basal_ganglia,ALL.NM_024516@PAGR1@chr16@+,PAGR1,-4.294,1.76E-05,0.12,0.027,0.151,0.034,0.667
AD,Brain_Caudate_basal_ganglia,ALL.NR_026680@LINC02210_2@chr17@+,LINC02210,4.237,2.27E-05,0.572,0.067,0.031,0.003,0.326
AD,Brain_Caudate_basal_ganglia,ALL.NM_000483@APOC2@chr19@+,APOC2,9.085,1.04E-19,0,0,0,1,0
AD,Brain_Caudate_basal_ganglia,ALL.NM_002856@NECTIN2@chr19@+,NECTIN2,-5.332,9.72E-08,0,0,0.001,0.999,0
AD,Brain_Cerebellar_Hemisphere,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,4.983,6.26E-07,0,0,0.206,0.784,0.01
AD,Brain_Cerebellar_Hemisphere,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,4.4956,6.94E-06,0,0,0,0.97,0.03
AD,Brain_Cerebellar_Hemisphere,ALL.NM_001317231@MTCH2_1@chr11@-,MTCH2,4.912,9.02E-07,0.001,0.002,0.324,0.475,0.198
AD,Brain_Cerebellar_Hemisphere,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,4.912,9.02E-07,0.001,0.002,0.32,0.478,0.199
AD,Brain_Cerebellar_Hemisphere,ALL.NM_006578@GNB5@chr15@-,GNB5,-4.0624,4.86E-05,0.833,0.163,0.002,0,0.001
AD,Brain_Cerebellar_Hemisphere,ALL.NM_024516@PAGR1@chr16@+,PAGR1,-4.4351,9.20E-06,0.087,0.044,0.109,0.055,0.705
AD,Brain_Cerebellar_Hemisphere,ALL.NM_001330244@ARL17A_1@chr17@+,ARL17A,-4.242,2.22E-05,0,0.163,0,0.008,0.828
AD,Brain_Cerebellar_Hemisphere,ALL.NM_001319055@GEMIN7@chr19@+,GEMIN7,-5.2778,1.31E-07,0,0,0,1,0
AD,Brain_Cerebellum,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,5.3704,7.86E-08,0,0,0.002,0.12,0.878
AD,Brain_Cerebellum,ALL.NM_018374@TMEM106B@chr7@+,TMEM106B,-5.408,6.36E-08,0,0.001,0.002,0.005,0.993
AD,Brain_Cerebellum,ALL.NM_001317231@MTCH2_1@chr11@-,MTCH2,4.9261,8.39E-07,0,0.003,0,0.775,0.223
AD,Brain_Cerebellum,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,4.7917,1.65E-06,0,0.003,0,0.774,0.223
AD,Brain_Cerebellum,ALL.NM_001110@ADAM10@chr15@-,ADAM10,5.4642,4.65E-08,0,0,0.007,0.017,0.976
AD,Brain_Cerebellum,ALL.NM_024516@PAGR1@chr16@+,PAGR1,-4.6618,3.14E-06,0.035,0.049,0.044,0.06,0.813
AD,Brain_Cerebellum,ALL.NM_001330244@ARL17A_1@chr17@+,ARL17A,-4.256,2.08E-05,0,0.155,0,0.008,0.837
AD,Brain_Cerebellum,ALL.NM_002856@NECTIN2@chr19@+,NECTIN2,-5.3318,9.72E-08,0,0,0.802,0.165,0.034
AD,Brain_Cerebellum,ALL.NM_001324@CSTF1@chr20@+,CSTF1,-5.477,4.33E-08,0,0,0.067,0.879,0.055
AD,Brain_Cortex,ALL.NM_001382730@F11R@chr1@-,F11R,4.09304,4.26E-05,0.04,0.004,0.696,0.07,0.189
AD,Brain_Cortex,ALL.NM_006224@PITPNA@chr17@-,PITPNA,-4.228,2.36E-05,0.228,0.458,0.015,0.031,0.268
AD,Brain_Cortex,ALL.NR_034172@KANSL1-AS1_2@chr17@+,KANSL1-AS1,-4.1243,3.72E-05,0.578,0.076,0.031,0.004,0.31
AD,Brain_Cortex,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,-4.001,6.31E-05,0,0.342,0,0.014,0.644
AD,Brain_Cortex,ALL.NM_000483@APOC2@chr19@+,APOC2,8.246,1.64E-16,0,0,0,1,0
AD,Brain_Frontal_Cortex_BA9,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,5.3646,8.11E-08,0,0,0.072,0.03,0.897
AD,Brain_Frontal_Cortex_BA9,ALL.NM_152755@CNPY4@chr7@+,CNPY4,5.7024,1.18E-08,0,0,0.294,0.025,0.681
AD,Brain_Frontal_Cortex_BA9,ALL.NM_001317231@MTCH2_1@chr11@-,MTCH2,4.619,3.86E-06,0.002,0.001,0.47,0.25,0.277
AD,Brain_Frontal_Cortex_BA9,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,4.615,3.93E-06,0.002,0.001,0.454,0.271,0.273
AD,Brain_Frontal_Cortex_BA9,ALL.NM_001318737@CCDC82@chr11@-,CCDC82,4.078,4.54E-05,0.13,0.516,0.001,0.003,0.351
AD,Brain_Frontal_Cortex_BA9,ALL.NM_144578@MAPK1IP1L@chr14@+,MAPK1IP1L,-4.367,1.26E-05,0.859,0.133,0.005,0.001,0.002
AD,Brain_Frontal_Cortex_BA9,ALL.NM_001113738@ARL17A_1@chr17@-,ARL17A,-4.1792,2.93E-05,0,0.374,0,0.015,0.61
AD,Brain_Frontal_Cortex_BA9,ALL.NM_000483@APOC2@chr19@+,APOC2,7.354,1.92E-13,0,0,0,1,0
AD,Brain_Frontal_Cortex_BA9,ALL.NM_002856@NECTIN2@chr19@+,NECTIN2,-5.33182,9.72E-08,0,0,0.013,0.987,0.001
AD,Brain_Frontal_Cortex_BA9,ALL.NM_001324@CSTF1@chr20@+,CSTF1,-6.063,1.33E-09,0,0,0.069,0.049,0.882
AD,Brain_Hippocampus,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,4.55053,5.35E-06,0,0,0,0.978,0.022
AD,Brain_Hippocampus,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,5.1335,2.84E-07,0.001,0.001,0.215,0.412,0.37
AD,Brain_Hippocampus,ALL.NM_001318737@CCDC82@chr11@-,CCDC82,3.8981,9.70E-05,0,0.595,0,0.003,0.402
AD,Brain_Hippocampus,ALL.NM_024516@PAGR1@chr16@+,PAGR1,-4.915,8.86E-07,0.08,0.028,0.101,0.035,0.756
AD,Brain_Hippocampus,ALL.NM_001320952@ZNF232@chr17@-,ZNF232,-5.3444,9.07E-08,0.02,0.013,0.347,0.222,0.397
AD,Brain_Hippocampus,ALL.NM_000483@APOC2@chr19@+,APOC2,10.831,2.46E-27,0,0,0,1,0
AD,Brain_Hippocampus,ALL.NM_002856@NECTIN2@chr19@+,NECTIN2,-4.64,3.48E-06,0,0,0.754,0.206,0.04
AD,Brain_Hypothalamus,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,5.4493,5.06E-08,0,0.002,0.021,0.658,0.319
AD,Brain_Hypothalamus,ALL.NM_000483@APOC2@chr19@+,APOC2,7.466,8.27E-14,0,0,0,1,0
AD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,4.7804,1.75E-06,0,0,0,0.983,0.017
AD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_018374@TMEM106B@chr7@+,TMEM106B,-5.40848,6.36E-08,0.005,0.001,0.044,0.006,0.944
AD,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_000483@APOC2@chr19@+,APOC2,7.7967,6.35E-15,0,0,0,1,0
AD,Brain_Putamen_basal_ganglia,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,4.2667,1.98E-05,0,0,0,0.999,0.001
AD,Brain_Putamen_basal_ganglia,ALL.NM_024516@PAGR1@chr16@+,PAGR1,-4.031,5.55E-05,0.054,0.044,0.068,0.054,0.781
AD,Brain_Putamen_basal_ganglia,ALL.NR_034172@KANSL1-AS1_2@chr17@+,KANSL1-AS1,-4.242,2.22E-05,0.661,0.05,0.036,0.002,0.25
AD,Brain_Putamen_basal_ganglia,ALL.NM_000483@APOC2@chr19@+,APOC2,8.5954,8.30E-18,0,0,0,1,0
AD,Brain_Spinal_cord_cervical_c-1,ALL.NM_007308@SNCA@chr4@-,SNCA,3.931,8.46E-05,0.761,0.105,0.005,0.001,0.127
AD,Brain_Spinal_cord_cervical_c-1,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,4.27914,1.88E-05,0,0,0,1,0
AD,Brain_Spinal_cord_cervical_c-1,ALL.NM_001303097@HIP1R@chr12@+,HIP1R,4.036,5.44E-05,0.334,0.21,0.008,0.005,0.443
AD,Brain_Spinal_cord_cervical_c-1,ALL.NR_026680@LINC02210_2@chr17@+,LINC02210,3.938,8.23E-05,0.032,0.195,0.002,0.01,0.762
AD,Brain_Spinal_cord_cervical_c-1,ALL.NM_000483@APOC2@chr19@+,APOC2,7.576,3.56E-14,0,0,0,1,0
AD,Brain_Substantia_nigra,ALL.NM_002123@HLA-DQB1@chr6@-,HLA-DQB1,4.399,1.09E-05,0,0,0.026,0.438,0.535
AD,Brain_Substantia_nigra,ALL.NM_002125@HLA-DRB5@chr6@-,HLA-DRB5,3.994,6.50E-05,0,0,0,1,0
AD,Brain_Substantia_nigra,ALL.NM_014342@MTCH2_1@chr11@-,MTCH2,4.532,5.84E-06,0.003,0,0.925,0.022,0.05
AD,Brain_Substantia_nigra,ALL.NM_000483@APOC2@chr19@+,APOC2,7.868,3.61E-15,0,0,0,1,0
AD,PsychENCODE_DLPFC,ALL.NM_001375712@ABI2@2@+,ABI2,-4.372,1.23E-05,0.872,0.015,0.017,0,0.095
AD,PsychENCODE_DLPFC,ALL.NR_028038@CASTOR3@7@-,CASTOR3,6.011,1.84E-09,0,0,0.009,0.703,0.288
AD,PsychENCODE_DLPFC,ALL.NM_014688@USP6NL@10@-,USP6NL,4.49,7.12E-06,0,0.001,0,0.991,0.008
AD,PsychENCODE_DLPFC,ALL.NM_001317231@MTCH2@11@-,MTCH2,5.08545,3.67E-07,0,0.003,0,0.741,0.255
AD,PsychENCODE_DLPFC,ALL.NM_014342@MTCH2@11@-,MTCH2,5.09582,3.47E-07,0,0.003,0,0.74,0.256
AD,PsychENCODE_DLPFC,ALL.NM_001303507@PPP4C@16@+,PPP4C,4.9909,6.01E-07,0,0.021,0,0.016,0.963
AD,PsychENCODE_DLPFC,ALL.NR_037932@APOC4-APOC2@19@+,APOC4-APOC2,6.9288,4.24E-12,0,0,0,1,0
AD,ROSMAP_DLPFC,ALL.NM_001199456@BRD2_6@6@+,BRD2,-4.2867,1.81E-05,0,0,0.213,0.286,0.501
AD,ROSMAP_DLPFC,ALL.NM_000434@NEU1_7@6@-,NEU1,4.27,1.95E-05,0.215,0.609,0.012,0.034,0.13
AD,ROSMAP_DLPFC,ALL.NM_001113182@BRD2_6@6@+,BRD2,-4.208,2.58E-05,0,0,0.253,0.299,0.447
AD,ROSMAP_DLPFC,ALL.NM_001350395@TMEM126B@11@+,TMEM126B,4.9343,8.04E-07,0,0,0.624,0.118,0.258
AD,ROSMAP_DLPFC,ALL.NM_001110@ADAM10@15@-,ADAM10,6.461,1.04E-10,0,0,0.01,0.045,0.945
AD,ROSMAP_DLPFC,ALL.NM_153603@COG7@16@-,COG7,4.32729,1.51E-05,0.005,0.593,0,0.02,0.382
AD,ROSMAP_DLPFC,ALL.NM_001203251@MAPT_1@17@+,MAPT,4.2144,2.50E-05,0,0.193,0,0.01,0.797
AD,ROSMAP_DLPFC,ALL.NM_001256299@LINC02210-CRHR1_2@17@+,LINC02210-CRHR1,4.242,2.22E-05,0.873,0.013,0.048,0.001,0.065
AD,ROSMAP_DLPFC,ALL.NR_037932@APOC4-APOC2@19@+,APOC4-APOC2,7.466,8.27E-14,0,0,0,1,0
BIP,Brain_Amygdala,ALL.NM_018212@ENAH@chr1@-,ENAH,3.915,9.05E-05,0.103,0.365,0.009,0.031,0.492
BIP,Brain_Amygdala,ALL.NM_015120@ALMS1@chr2@+,ALMS1,-4.254,2.10E-05,0.252,0.085,0.152,0.05,0.461
BIP,Brain_Amygdala,ALL.NM_001378454@ALMS1@chr2@+,ALMS1,-4.223,2.41E-05,0.243,0.088,0.146,0.052,0.47
BIP,Brain_Amygdala,ALL.NM_001375961@CADM2_1@chr3@+,CADM2,-4.2512,2.13E-05,0.652,0.091,0.176,0.025,0.057
BIP,Brain_Amygdala,ALL.NM_000665@ACHE@chr7@-,ACHE,4.331,1.48E-05,0.001,0.075,0,0.003,0.921
BIP,Brain_Amygdala,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.375,1.21E-05,0,0.036,0,0.008,0.956
BIP,Brain_Amygdala,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.3778,1.20E-05,0,0.036,0,0.008,0.956
BIP,Brain_Amygdala,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.3761,1.21E-05,0,0.036,0,0.008,0.956
BIP,Brain_Amygdala,ALL.NR_024565@ZNF271P@chr18@+,ZNF271P,-4.104,4.06E-05,0.842,0.115,0.022,0.003,0.018
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_144629@RFTN2@chr2@-,RFTN2,4.31159,1.62E-05,0.084,0.024,0.198,0.057,0.637
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_001198974@STIMATE-MUSTN1@chr3@-,STIMATE-MUSTN1,4.427285,9.54E-06,0,0,0.547,0.075,0.379
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_001377155@GABRA2@chr4@-,GABRA2,-4.18145,0.000029,0.122,0.055,0.06,0.026,0.737
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NR_001298@HLA-DRB6@chr6@-,HLA-DRB6,-4.049,5.15E-05,0,0.001,0,0.002,0.997
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_000665@ACHE@chr7@-,ACHE,4.3441,0.000014,0.002,0.115,0,0.005,0.878
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.4574,8.30E-06,0,0.036,0,0.008,0.956
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.4433,8.86E-06,0,0.036,0,0.008,0.956
BIP,Brain_Anterior_cingulate_cortex_BA24,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.4567,8.32E-06,0,0.036,0,0.008,0.956
BIP,Brain_Caudate_basal_ganglia,ALL.NM_001304724@PLEKHO1@chr1@+,PLEKHO1,-4.4236,9.71E-06,0.04,0.005,0.224,0.027,0.705
BIP,Brain_Caudate_basal_ganglia,ALL.NM_001377155@GABRA2@chr4@-,GABRA2,-4.282,1.85E-05,0.015,0.086,0.008,0.041,0.85
BIP,Brain_Caudate_basal_ganglia,ALL.NM_001099783@C4orf33@chr4@+,C4orf33,4.278,1.89E-05,0.024,0.085,0.015,0.053,0.823
BIP,Brain_Caudate_basal_ganglia,ALL.NM_000665@ACHE@chr7@-,ACHE,4.1485,3.35E-05,0,0.107,0,0.005,0.888
BIP,Brain_Caudate_basal_ganglia,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.46444,8.03E-06,0,0.036,0,0.008,0.956
BIP,Brain_Caudate_basal_ganglia,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.46529,8.00E-06,0,0.036,0,0.008,0.956
BIP,Brain_Caudate_basal_ganglia,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.46515,8.00E-06,0,0.036,0,0.008,0.956
BIP,Brain_Caudate_basal_ganglia,ALL.NR_158192@LOC102724135@chr15@+,LOC102724135,-5.0656,4.07E-07,0.759,0.112,0.033,0.005,0.092
BIP,Brain_Caudate_basal_ganglia,ALL.NM_014630@ZNF592@chr15@+,ZNF592,6.261,3.83E-10,0,0,0.013,0.015,0.972
BIP,Brain_Caudate_basal_ganglia,ALL.NM_014233@UBTF@chr17@-,UBTF,-5.158,2.50E-07,0,0,0.027,0.05,0.922
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_144629@RFTN2@chr2@-,RFTN2,4.412,1.02E-05,0.214,0.015,0.504,0.035,0.231
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_032340@UQCC2@chr6@-,UQCC2,-4.385,1.16E-05,0.657,0.204,0.099,0.031,0.01
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_000665@ACHE@chr7@-,ACHE,4.331,1.48E-05,0,0.075,0,0.003,0.922
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.407,1.05E-05,0,0.036,0,0.008,0.956
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.413,1.02E-05,0,0.036,0,0.008,0.956
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.409,1.04E-05,0,0.036,0,0.008,0.956
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_001370339@HMGB1@chr13@-,HMGB1,5.2839,1.26E-07,0.107,0.009,0.638,0.051,0.195
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_014630@ZNF592@chr15@+,ZNF592,5.875,4.23E-09,0,0,0.001,0.146,0.853
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_024516@PAGR1@chr16@+,PAGR1,-4.1391,3.49E-05,0.112,0.057,0.06,0.03,0.74
BIP,Brain_Cerebellar_Hemisphere,ALL.NM_003249@THOP1@chr19@+,THOP1,4.18811,2.81E-05,0.004,0.112,0.002,0.048,0.834
BIP,Brain_Cerebellum,ALL.NM_001304724@PLEKHO1@chr1@+,PLEKHO1,-4.41,1.04E-05,0,0.006,0,0.031,0.963
